,Position,Track Name,Artist,Streams,URL,date
14,15,Don't Wanna Know,Maroon 5,3834332,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-08
15,16,Say You Won't Let Go,James Arthur,3799130,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-08
16,17,X (feat. Future),21 Savage,3715718,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-01-08
17,18,24K Magic,Bruno Mars,3634347,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-08
18,19,Deja Vu,J. Cole,3625170,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,2017-01-08
19,20,No Heart,21 Savage,3523362,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017-01-08
20,21,Chill Bill,Rob $tone,3522587,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017-01-08
21,22,Party Monster,The Weeknd,3250587,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-01-08
22,23,One Dance,Drake,3232872,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-08
23,24,Sneakin’,Drake,3128059,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,2017-01-08
24,25,"How Far I'll Go - From ""Moana""",Alessia Cara,3113949,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-08
25,26,Side To Side,Ariana Grande,3102930,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-08
26,27,In the Name of Love,Martin Garrix,3081299,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-08
27,28,You Was Right,Lil Uzi Vert,3060910,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-01-08
28,29,Let Me Love You,DJ Snake,3019307,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-08
29,30,Call On Me - Ryan Riback Extended Remix,Starley,2921996,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-08
30,31,All Time Low,Jon Bellion,2913203,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-08
31,32,Mercy,Shawn Mendes,2879286,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-08
32,33,Starving,Hailee Steinfeld,2873526,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-08
33,34,All We Know,The Chainsmokers,2841046,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-08
34,35,Heathens,Twenty One Pilots,2806573,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-08
35,36,Scars To Your Beautiful,Alessia Cara,2783346,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-08
36,37,Swang,Rae Sremmurd,2760152,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-01-08
37,38,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2723907,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-01-08
38,39,Love Me Now,John Legend,2670040,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-08
39,40,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2617858,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-08
40,41,Just Hold On,Steve Aoki,2560326,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-08
41,42,Six Feet Under,The Weeknd,2505750,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,2017-01-08
42,43,OOOUUU,Young M.A,2486232,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,2017-01-08
43,44,Neighbors,J. Cole,2467071,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-01-08
44,45,Redbone,Childish Gambino,2466656,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-01-08
45,46,pick up the phone,Young Thug,2407118,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-01-08
46,47,Sidewalks,The Weeknd,2367217,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,2017-01-08
47,48,Too Good,Drake,2339464,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-08
48,49,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2303397,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-08
49,50,Controlla,Drake,2250984,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,2017-01-08
50,51,Some Kind Of Drug,G-Eazy,2231517,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017-01-08
51,52,Needed Me,Rihanna,2114685,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,2017-01-08
52,53,Love On The Brain,Rihanna,2053664,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-01-08
53,54,Now and Later,Sage The Gemini,2052952,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-08
54,55,Moves,Big Sean,2042847,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,2017-01-08
55,56,Weak,AJR,2026353,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-08
56,57,Chantaje (feat. Maluma),Shakira,2011932,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-08
57,58,Used to This,Future,2000962,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,2017-01-08
58,59,Immortal,J. Cole,1972571,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,2017-01-08
59,60,Both (feat. Drake),Gucci Mane,1961402,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-01-08
60,61,Make Me (Cry),Noah Cyrus,1945427,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-08
61,62,All Night,The Vamps,1940151,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-08
62,63,goosebumps,Travis Scott,1932719,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-01-08
63,64,Too Many Years,Kodak Black,1922714,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz,2017-01-08
64,65,Don't Let Me Down,The Chainsmokers,1914855,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-08
65,66,Panda,Desiigner,1897547,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-01-08
66,67,Water,Ugly God,1891510,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,2017-01-08
67,68,Low Life,Future,1846604,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-01-08
68,69,Selfish,PnB Rock,1838804,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2017-01-08
69,70,Treat You Better,Shawn Mendes,1815241,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-08
70,71,No Role Modelz,J. Cole,1813991,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-01-08
71,72,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1812418,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-08
72,73,Sunset Lover,Petit Biscuit,1808345,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-08
73,74,Money Longer,Lil Uzi Vert,1806203,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-01-08
74,75,Reminder,The Weeknd,1761960,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017-01-08
75,76,Erase Your Social,Lil Uzi Vert,1725479,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN,2017-01-08
76,77,Ride,Twenty One Pilots,1712763,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-08
77,78,Congratulations,Post Malone,1710499,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-01-08
78,79,Die For You,The Weeknd,1702103,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2017-01-08
79,80,Water Under the Bridge,Adele,1696872,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-01-08
80,81,Come and See Me (feat. Drake),PARTYNEXTDOOR,1678993,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd,2017-01-08
81,82,Don't,Bryson Tiller,1674539,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-01-08
82,83,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1669156,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-08
83,84,Exchange,Bryson Tiller,1649627,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-01-08
84,85,Jumpman,Drake,1648642,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,2017-01-08
85,86,"i hate u, i love u (feat. olivia o'brien)",gnash,1644481,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017-01-08
86,87,White Iverson,Post Malone,1643376,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-01-08
87,88,Light,San Holo,1632765,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-08
88,89,Setting Fires,The Chainsmokers,1610666,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2017-01-08
89,90,No Flockin,Kodak Black,1564410,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,2017-01-08
90,91,Photograph,Ed Sheeran,1560137,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-08
91,92,Don't Leave,Snakehips,1557206,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-08
92,93,Work,Rihanna,1547094,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-08
93,94,Gassed Up,Nebu Kiniza,1545148,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO,2017-01-08
94,95,Too Much Sauce,DJ Esco,1539626,https://open.spotify.com/track/5oyUurs28XRagLa8lgm6V3,2017-01-08
95,96,Not Going Home,DVBBS,1522952,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-08
96,97,Litty (feat. Tory Lanez),Meek Mill,1521067,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,2017-01-08
97,98,One Night,Lil Yachty,1507556,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,2017-01-08
98,99,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1506211,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-08
99,100,I Would Like,Zara Larsson,1500852,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-08
100,101,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1500811,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-08
101,102,I Got You,Bebe Rexha,1496315,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-08
102,103,Stressed Out,Twenty One Pilots,1487613,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-08
103,104,Lot to Learn,Luke Christopher,1485712,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-01-08
104,105,Shed a Light,Robin Schulz,1461787,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-08
105,106,Lighthouse - Andrelli Remix,Hearts & Colors,1460788,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-08
106,107,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,1449322,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2017-01-08
107,108,Thinking out Loud,Ed Sheeran,1446798,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-08
108,109,Deja Vu,Post Malone,1439611,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh,2017-01-08
109,110,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1427301,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-08
110,111,That's What I Like,Bruno Mars,1418968,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-01-08
111,112,This Town,Niall Horan,1415644,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2017-01-08
112,113,The Mack,Nevada,1399340,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-08
113,114,Cheap Thrills,Sia,1380638,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-08
114,115,"Me, Myself & I",G-Eazy,1379835,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017-01-08
115,116,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1377833,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-08
116,117,True Colors,The Weeknd,1375358,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,2017-01-08
117,118,Change,J. Cole,1370879,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt,2017-01-08
118,119,Solo Dance,Martin Jensen,1368790,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-08
119,120,Into You,Ariana Grande,1359102,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-08
120,121,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1359066,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-08
121,122,By Your Side,Jonas Blue,1349069,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-08
122,123,Party,Chris Brown,1340616,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,2017-01-08
123,124,Father Stretch My Hands Pt. 1,Kanye West,1320965,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8,2017-01-08
124,125,This Is What You Came For,Calvin Harris,1313566,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-08
125,126,Living Single,Big Sean,1313467,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,2017-01-08
126,127,Secrets,The Weeknd,1302855,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,2017-01-08
127,128,Let Me Explain,Bryson Tiller,1298503,https://open.spotify.com/track/1trZGMI2CGyVT44STkpCoN,2017-01-08
128,129,The Hills,The Weeknd,1288770,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2017-01-08
129,130,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,1282406,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe,2017-01-08
130,131,All Time Low,Jon Bellion,1277308,https://open.spotify.com/track/5wQRNkb7OhzJoT1P0OZ4Rw,2017-01-08
131,132,What They Want,Russ,1275752,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2017-01-08
132,133,Pop Style,Drake,1266742,https://open.spotify.com/track/1WRy5l3TwrwlzNmB5bOeKw,2017-01-08
133,134,Good Drank,2 Chainz,1259679,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV,2017-01-08
134,135,Cake - Challenge Version,Flo Rida,1258995,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,2017-01-08
135,136,Gold,Kiiara,1258765,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,2017-01-08
136,137,Never Be Like You,Flume,1253236,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017-01-08
137,138,Rockin’,The Weeknd,1228619,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,2017-01-08
138,139,Drinkin' Too Much,Sam Hunt,1223901,https://open.spotify.com/track/1PouCui4RgDYcrQVAqdYuf,2017-01-08
139,140,Wyclef Jean,Young Thug,1223348,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b,2017-01-08
140,141,Blue Ain't Your Color,Keith Urban,1222530,https://open.spotify.com/track/6ZOPiKQeibCn7fP8dncucL,2017-01-08
141,142,My Shit,A Boogie Wit da Hoodie,1217356,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,2017-01-08
142,143,Go Flex,Post Malone,1213558,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-01-08
143,144,Location,Khalid,1205642,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-01-08
144,145,Still Here,Drake,1193254,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,2017-01-08
145,146,Feel Me,Tyga,1189810,https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl,2017-01-08
146,147,Roses,The Chainsmokers,1187927,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2017-01-08
147,148,Hear Me Now,Alok,1185997,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-08
148,149,Love Yourself,Justin Bieber,1178343,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-08
149,150,Capsize,FRENSHIP,1177358,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2017-01-08
150,151,Somebody Else,VÉRITÉ,1173671,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,2017-01-08
151,152,It's Gotta Be You,Isaiah,1169304,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-08
152,153,The Greatest,Sia,1164183,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-08
153,154,Tiimmy Turner,Desiigner,1156997,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,2017-01-08
154,155,7 Years,Lukas Graham,1154029,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-08
155,156,History,Olivia Holt,1141502,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-08
156,157,Famous,Kanye West,1138428,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,2017-01-08
157,158,Black Barbies,Nicki Minaj,1136052,https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70,2017-01-08
158,159,Send My Love (To Your New Lover),Adele,1131966,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-08
159,160,Say It (feat. Tove Lo),Flume,1130458,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,2017-01-08
160,161,She's Mine Pt. 1,J. Cole,1129907,https://open.spotify.com/track/0HtOJj7Kl74s1Ngf3MWeif,2017-01-08
161,162,You & Me,Marc E. Bassy,1123857,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,2017-01-08
162,163,oui,Jeremih,1121197,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,2017-01-08
163,164,'Till I Collapse,Eminem,1119897,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2017-01-08
164,165,Oh Lord,MiC LOWRY,1114359,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,2017-01-08
165,166,My Way,Calvin Harris,1108070,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-08
166,167,Crazy Brazy,A$AP Mob,1105378,https://open.spotify.com/track/59e7E2LMPZ2bhW5G6aCwX8,2017-01-08
167,168,4 Your Eyez Only,J. Cole,1102417,https://open.spotify.com/track/1vvnYpYEMVB4aq9I6tHIEB,2017-01-08
168,169,Dynamite (feat. Pretty Sister),Nause,1100073,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,2017-01-08
169,170,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1098326,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-01-08
170,171,Ophelia,The Lumineers,1096545,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,2017-01-08
171,172,Hotline Bling,Drake,1095833,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,2017-01-08
172,173,Ville Mentality,J. Cole,1090737,https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1,2017-01-08
173,174,Do What I Want,Lil Uzi Vert,1090689,https://open.spotify.com/track/4IWGnyOHDrVZEtPWfs4s7q,2017-01-08
174,175,For Whom The Bell Tolls,J. Cole,1088954,https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ,2017-01-08
175,176,How Far I'll Go,Auli'i Cravalho,1079119,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd,2017-01-08
176,177,No Type,Rae Sremmurd,1073103,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1,2017-01-08
177,178,Castro,Yo Gotti,1070989,https://open.spotify.com/track/0rHJxNaQRMGK6Y4TUx3xRO,2017-01-08
178,179,The A Team,Ed Sheeran,1070804,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,2017-01-08
179,180,There He Go,Kodak Black,1069705,https://open.spotify.com/track/6canmpFnLHVUzvVWAodifz,2017-01-08
180,181,Sorry,Justin Bieber,1068496,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-08
181,182,Taped Up Heart (feat. Clara Mae),KREAM,1067051,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,2017-01-08
182,183,All I Know,The Weeknd,1065621,https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p,2017-01-08
183,184,Wet Dreamz,J. Cole,1061868,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e,2017-01-08
184,185,False Alarm,The Weeknd,1051491,https://open.spotify.com/track/32lgtADX2cB9I4KFs1Y1py,2017-01-08
185,186,Attention,The Weeknd,1049853,https://open.spotify.com/track/6pDVjCUA3B1vg9waKutAsv,2017-01-08
186,187,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,1040777,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi,2017-01-08
187,188,Let It Go,James Bay,1037917,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2017-01-08
188,189,Skateboard P,MadeinTYO,1030334,https://open.spotify.com/track/4qdgv45EPcQqpQ08tF34f8,2017-01-08
189,190,beibs in the trap,Travis Scott,1026265,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-01-08
190,191,Unsteady,X Ambassadors,1020526,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I,2017-01-08
191,192,Baptized In Fire,Kid Cudi,1019419,https://open.spotify.com/track/6WSBZroxQaO3FYEpT2ACFH,2017-01-08
192,193,PILLOWTALK,ZAYN,1017501,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2017-01-08
193,194,Really Really,Kevin Gates,1017149,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,2017-01-08
194,195,Cash Machine,DRAM,1011085,https://open.spotify.com/track/6GG2tkV9PRYGN5rniXPFXZ,2017-01-08
195,196,Rap God,Eminem,1011033,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt,2017-01-08
196,197,Versace On The Floor,Bruno Mars,1007761,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-01-08
197,198,everybody dies,J. Cole,1001081,https://open.spotify.com/track/1wIQtB3UQ1TfjNMZZqO6eh,2017-01-08
198,199,Miss You,James Hersey,998378,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,2017-01-08
199,200,Death Of A Bachelor,Panic! At The Disco,995035,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,2017-01-08
0,1,Bad and Boujee (feat. Lil Uzi Vert),Migos,10639198,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-01-15
1,2,Shape of You,Ed Sheeran,10010914,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-15
2,3,Fake Love,Drake,8954829,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-15
3,4,Paris,The Chainsmokers,8600493,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-15
4,5,Starboy,The Weeknd,7302600,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-15
5,6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,6754628,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-15
6,7,Bounce Back,Big Sean,5931952,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-01-15
7,8,Caroline,Aminé,5469181,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,2017-01-15
8,9,Bad Things (with Camila Cabello),Machine Gun Kelly,5420165,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-15
9,10,Black Beatles,Rae Sremmurd,5105224,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-15
10,11,Closer,The Chainsmokers,5069472,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-15
11,12,I Feel It Coming,The Weeknd,5053743,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-15
12,13,Castle on the Hill,Ed Sheeran,4958114,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-15
13,14,iSpy (feat. Lil Yachty),KYLE,4836438,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-01-15
14,15,Broccoli (feat. Lil Yachty),DRAM,4146262,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-01-15
15,16,Say You Won't Let Go,James Arthur,4128673,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-15
16,17,Don't Wanna Know,Maroon 5,3961023,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-15
17,18,X (feat. Future),21 Savage,3818796,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-01-15
